,token,v_1,v_2
817,beginning,0.028703678,1.7621658
818,movie,0.71328634,-0.8754842
819,adding,1.2897775,0.5525578
820,forced,0.18798131,1.5969445
821,toward,-0.12837414,1.4996151
822,ensure,0.8947014,0.5157855
823,passed,-0.083308,2.108692
824,unit,-0.14792198,-0.13505435
825,happen,0.90271556,1.6731207
826,mean,0.78059435,1.0366315
827,shooting,-0.10256857,2.0102475
828,gone,0.06877995,1.6326921
829,winner,0.13988703,2.5955958
830,hopes,1.2898481,1.9416702
831,understand,1.2330027,0.4972361
832,planning,-0.0020714947,1.3706552
833,trip,-0.120102055,2.0041966
834,raise,1.3389586,0.7286514
835,owner,0.33607736,0.19795895
836,popular,0.79796076,1.1437787
837,completed,-0.0132071255,0.7218374
838,ways,-0.012297908,1.2202749
839,attention,-0.03287439,1.7538754
840,feet,-0.3216904,1.5630101
841,assets,-1.5659226,0.422336
842,traffic,-0.61110324,1.3261138
843,environment,-0.050432153,-0.30598873
844,interview,-0.08658479,0.46977067
845,consumers,1.453829,-0.4485174
846,hands,-0.16708648,0.4608775
847,contact,0.15514137,-0.36888057
848,cars,-0.44916278,0.2633577
849,dead,-0.15981719,1.5355237
850,features,0.13796628,-1.0337949
851,challenge,0.33451647,2.158826
852,particularly,1.1188285,0.90388703
853,basis,-0.7568203,0.27563453
854,violence,-0.17233282,1.1522756
855,stand,-1.0560021,1.4017793
856,consumer,1.5200243,-0.36436322
857,sense,0.4708184,1.2895086
858,attorney,-0.2227535,1.2024738
859,driver,-0.17438704,1.9591101
860,highest,0.48575324,2.0123386
861,posted,-0.1045287,1.0771279
862,finish,0.14847377,2.5196068
863,limited,0.022455852,0.89753324
864,source,-0.023410672,0.053660598
865,serve,-0.055463836,2.6196568
866,spot,0.04003406,2.48004
867,advantage,-0.05545065,1.6212115
868,scoring,0.06745958,2.5349662
869,words,-0.108995505,-0.13720073
870,applications,0.0044934773,-1.3052336
871,reduce,1.4203165,-0.15331689
872,white,-0.20831323,-0.13346334
873,appeared,1.176558,0.8135046
874,fuel,-0.14750339,-0.06751916
875,simply,0.54359156,0.8210554
876,plays,0.097128674,2.4845152
877,account,0.17965138,-0.037840106
878,follow,-0.07909573,0.93086594
879,statements,-1.2677672,0.26061362
880,organizations,-1.2909366,0.47751617
881,pick,-0.112350225,1.8316853
882,continues,0.50927484,1.2542461
883,session,0.029507961,1.3387876
884,nuclear,-0.20689546,-0.27127615
885,seconds,0.0056831166,2.5463834
886,daughter,1.8238254,-0.32629296
887,co,-0.019629661,1.9247624
888,sports,0.08414089,2.2262158
889,caused,0.66884184,0.9825878
890,injury,0.23353042,1.9301679
891,effect,1.1936135,0.11930471
892,selling,0.76050586,-1.2549224
893,middle,-0.007734666,1.3039215
894,cuts,0.034076814,0.05897663
895,drop,0.3925255,1.2083907
896,facility,-0.13059771,0.6467032
897,true,0.82788146,0.8894911
898,target,1.4136873,0.03877504
899,consider,1.048233,1.1899202
900,watch,-0.08346229,0.65786135
901,noted,1.5164171,0.61112326
902,resources,0.41664162,0.01096641
903,opportunities,-1.1550865,1.565219
904,strategy,-0.016690006,0.58651155
905,learn,1.0491245,0.6101343
906,message,-0.04799802,0.2863472
907,injured,-0.088038,1.8889015
908,parties,0.026384393,1.0300777
909,seeking,0.9925286,0.92044705
910,missed,0.53293735,2.1760032
911,wrong,0.029518995,1.4396145
912,letter,0.00039138948,0.11878531
913,looks,1.1613795,0.96385026
914,individual,-0.23731685,1.4359806
915,approach,0.03768438,0.62931937
916,damage,-0.2299409,1.1898761
917,else,0.3829264,1.422414
918,speed,-0.38792744,0.4648027
919,mind,2.1233916,0.48267034
920,bid,-0.055881023,0.60064155
921,subject,-1.3762145,0.18338636
922,ran,-0.063886896,2.1158535
923,send,-0.017334895,1.0007604
924,existing,-0.16870156,-0.20423082
925,fun,1.766986,1.072655
926,press,0.026286695,0.042205766
927,championship,0.38686007,2.5535588
928,leaving,0.039535146,1.5358499
929,earned,0.97523504,1.2368816
930,effective,0.21338084,-0.016537026
931,poor,0.31738392,1.5140074
932,friend,0.71466804,0.80773884
933,customer,0.4186715,-1.3873765
934,solution,0.17432833,-0.6662834
935,corporate,-0.073974445,-0.02297605
936,independent,-0.0010427223,-0.22044721
937,human,-0.49190694,-0.03232632
938,shots,-0.17825282,2.2431912
939,believes,1.8948605,0.6334455
940,computer,-0.24127862,-2.179712
941,items,-0.81558454,-0.30602244
942,confidence,0.9337217,1.9836571
943,add,0.8830248,0.024570953
944,award,0.38282013,2.1760526
945,parts,1.3530971,0.2973576
946,cover,-0.3666046,-0.0364325
947,missing,-0.14876126,1.2806839
948,fast,-0.34635007,1.2713145
949,incident,0.6087917,1.8014326
950,husband,1.6919261,-0.17514034
951,responsible,0.0043450235,1.1248535
952,losses,-0.08330653,2.3043163
953,estimated,-0.12594773,0.81902444
954,approximately,0.023383921,-0.036055014
955,guy,1.9338347,-0.3193476
956,purchase,0.7867788,-1.315995
957,helping,0.7472125,1.0502039
958,finally,-0.059732772,1.8691299
959,spend,0.39881575,1.4067831
960,scene,-0.2998268,0.10531467
961,opposition,0.03019122,1.7966727
962,develop,0.44266063,-0.20763062
963,certainly,0.9338803,1.3215822
964,extra,-0.2553102,0.71173316
965,talking,1.1349865,1.0618979
966,spring,0.09015929,1.8970274
967,emergency,-0.13132213,1.0933983
968,station,-0.10110628,-0.14966933
969,check,-0.13658397,-0.29646042
970,vehicles,-0.5803694,0.3176609
971,launch,1.0294886,-0.6169844
972,critical,0.49006766,1.4430746
973,professional,0.25406188,0.43013406
974,described,-0.11471269,0.80039835
975,choice,1.8643024,0.117443144
976,moment,0.097528726,2.1107192
977,size,-0.09058513,-0.07624953
978,changed,0.5369308,0.029580323
979,holding,-0.09453458,1.2125874
980,door,-0.3872225,1.4208474
981,declined,1.6175361,1.3080059
982,launched,1.0924137,-0.25686812
983,condition,-1.2049524,0.9866594
984,lose,-0.8534962,1.6125066
985,joined,0.9217335,0.80648285
986,gives,1.5310453,-0.17505848
987,developed,0.4815675,-0.28451416
988,protect,0.83950603,-0.04758741
989,girls,0.25957543,1.9182422
990,operation,-0.11925919,0.28499532
991,necessary,0.2319426,1.0617927
992,taxes,-0.14321804,1.3922836
993,sites,0.06411034,-0.9241565
994,beyond,-1.3941398,0.6019877
995,daily,0.11647712,0.45291212
996,yard,-0.034997873,2.5401042
997,calling,-0.008347532,0.2579681
998,options,1.2006311,0.1241247
999,stocks,0.38359407,0.19950455
1000,newspaper,-0.21362334,0.16306488
1001,peace,-0.15795845,0.000672198
1002,previously,-1.1201924,1.225035
1003,owned,0.15498132,0.013484297
1004,regional,-0.13652569,1.0693179
1005,hear,0.58106875,1.7878292
1006,housing,0.33255076,0.23780815
1007,owners,0.34318554,0.21216881
1008,exchange,-0.5024111,0.48301733
1009,majority,-0.10669504,0.5782882
1010,starts,0.17346013,2.0026603
1011,victims,-0.21942015,1.2071786
1012,model,-0.102485344,-0.34907973
1013,struck,-0.14415768,1.9084926
1014,tour,-0.13400702,2.2222066
1015,basketball,0.20167758,2.557096
1016,published,0.004904753,-0.38500175
1017,twice,-0.1166548,1.96228
1018,candidates,0.02442178,2.3683007
1019,population,-0.10187441,1.1308804
1020,evening,0.4156693,1.8651708
1021,lack,1.6608665,0.78431654
1022,north,0.36355162,2.388044
1023,fighting,0.008104138,1.253557
1024,reporters,-0.01677585,0.24827828
1025,concerned,1.6273013,1.6450979
1026,south,0.3678751,2.3902123
1027,fine,0.04190307,2.4532902
1028,weather,-0.06063241,2.1780565
1029,figures,-1.6172475,0.6735702
1030,floor,-0.2896115,0.8441754
1031,relationship,1.1047502,0.6165352
1032,activity,-0.16227554,0.13610668
1033,remaining,-0.085075684,1.82628
1034,believed,1.3348091,1.135417
1035,confirmed,1.5682495,0.11941119
1036,anti,0.0015204265,0.03117301
1037,placed,-0.1275052,0.74707484
1038,caught,-0.091297396,2.2934506
1039,crime,-0.2056355,1.2256057
1040,crowd,-0.08624165,1.6342307
1041,appear,1.0755863,0.39639413
1042,version,0.16917162,-1.6899468
1043,girl,1.066632,0.79943967
1044,join,0.7387974,0.98360175
1045,discuss,1.101052,0.99708885
1046,church,-0.17622738,0.33901492
1047,original,-0.002599097,-1.4532478
1048,aid,-0.19707373,1.2381804
1049,expectations,-0.10075413,1.0154363
1050,clients,0.0060109952,-0.5262987
1051,located,0.16194269,1.0094603
1052,gold,-0.14088607,-0.07208582
1053,killing,-0.14217512,1.3046619
1054,specific,0.15161817,-0.10572671
1055,act,-0.060205143,1.7545561
1056,partner,0.15500437,-0.028928328
1057,losing,-0.94377005,1.704057
1058,claim,1.2396553,0.8330541
1059,records,-0.34141383,0.84185314
1060,offense,-0.040101297,2.5006495
1061,alone,-0.21352562,1.7304866
1062,facilities,-0.12796919,0.59402156
1063,division,-0.26977566,1.8513355
1064,retail,0.40245226,-1.1195303
1065,worst,0.9663388,1.7702702
1066,legislation,-0.08037551,1.3530554
1067,page,-0.029218854,-1.0275244
1068,measures,-0.001657241,1.6924872
1069,brand,0.5678997,-0.8791391
1070,expects,1.6473519,1.413
1071,art,-0.2556738,-0.29919574
1072,standards,0.47935948,-0.2485407
1073,application,0.021150751,-1.0873115
1074,central,0.23080403,1.6867311
1075,sixth,0.27483886,2.6521578
1076,safe,0.048608877,1.507255
1077,style,-0.017437609,0.0077613257
1078,primary,-0.4410514,1.0409899
1079,greater,0.41156006,1.3691229
1080,progress,-0.06263515,1.7761506
1081,managed,0.05058351,1.3334485
1082,supply,-1.4309264,-0.12045516
1083,gain,0.6403345,1.6522198
1084,prior,0.34645855,1.1820451
1085,wins,0.08856853,2.6703079
1086,recovery,1.1603674,0.74113595
1087,upon,-1.4113061,0.23447317
1088,plus,0.15378177,0.37872583
1089,type,0.38609374,0.543721
1090,paper,-0.7849749,-0.30907476
1091,attempt,0.5239676,1.4800377
1092,focused,0.89237803,0.83763874
1093,claimed,1.3837852,0.80954313
1094,survey,-0.107396185,0.65475994
1095,injuries,0.008050382,1.959143
1096,street,-0.11766428,1.7460523
1097,stores,0.59127843,-0.82806534
1098,block,-1.7054353,0.9297244
1099,allows,1.5576702,-0.7191163
1100,hundreds,-0.37384075,0.41273603
1101,avoid,1.3334576,0.36120525
1102,figure,-1.7056935,0.5632016
1103,band,-1.5035232,0.19447145
1104,option,1.2842015,0.15379652
1105,lines,-0.920964,0.76525044
1106,sources,-0.022719081,0.06402745
1107,domestic,-1.5356746,0.09777309
1108,knows,1.8118895,0.75977045
1109,seem,1.4022964,0.935403
1110,feature,0.017104995,-0.9198347
1111,walk,-0.0984807,1.8482845
1112,broke,-0.45562807,1.6968576
1113,factors,1.133083,-0.04812044
1114,battle,0.23977463,1.3484322
1115,developing,0.45586035,-0.1634952
1116,threat,-0.071164355,1.0480489
1117,worldwide,0.47445193,-0.20173639
1118,written,0.011009038,-0.3887676
1119,committed,-0.09756692,0.588431
1120,green,0.83768797,1.0329018
1121,agencies,-0.7517953,0.058134012
1122,improved,1.0929961,0.05554763
1123,traditional,-0.49300903,0.18627706
1124,fair,-1.4207046,0.30891323
1125,border,-0.11996106,0.20081411
1126,concern,1.8992237,1.1401943
1127,mark,-0.02593698,2.0087361
1128,allowing,0.91843665,0.13292544
1129,capacity,-0.14635365,-0.3629464
1130,putting,-0.046244007,1.0922115
1131,appears,1.4906251,0.75274163
1132,stories,-0.035263244,-0.057168957
1133,grow,0.39676353,0.19790123
1134,unique,0.2512526,-0.13383694
1135,favorite,0.0053651547,-0.3364612
1136,nice,1.3471199,1.4342684
1137,measure,-0.06656216,1.4946587
1138,debate,0.4909851,1.6620399
1139,direct,0.29638255,-0.6742153
1140,stopped,0.47510865,1.1764528
1141,index,0.3994792,-0.07038636
1142,drugs,0.69179446,0.07064309
1143,tied,-0.047767013,2.488623
1144,rising,0.63515013,0.7010793
1145,risks,-0.015956312,0.7251212
1146,mid,-0.06723019,2.2060287
1147,arrived,0.06360232,2.2234592
1148,communities,0.13572274,0.919539
1149,increasing,0.92027795,0.3329923
1150,presented,-0.007769687,0.21456107
1151,boy,1.1726975,0.7975624
1152,standard,0.3808539,-0.3449615
1153,prevent,1.6644756,0.08258195
1154,mission,-0.5741322,0.14301105
1155,deep,-0.50420564,1.6922748
1156,word,-0.0612399,-0.38931656
1157,identified,0.369327,-0.051293842
1158,pulled,-0.18227574,1.6581986
1159,difference,-0.074893005,1.0106958
1160,pair,0.27405336,1.6655729
1161,suffered,-0.072851,1.9256077
1162,perfect,0.8684447,0.8128849
1163,advanced,-0.70409507,0.049322806
1164,prepared,0.8349463,1.8813128
1165,fully,-0.03760178,0.9206746
1166,blood,-1.2472924,0.40960026
1167,signs,-0.89987403,0.32445925
1168,showing,-0.015968041,0.29498538
1169,interested,-0.0669135,0.94094086
1170,material,-0.53698194,-0.27944592
1171,article,0.5288346,-0.13722064
1172,experts,-0.11270321,0.4567997
1173,bottom,-0.094761804,2.1314538
1174,answer,0.6632422,1.2213938
1175,usually,1.3938702,0.59646404
1176,wait,0.6325848,2.2160826
1177,spoke,0.8268898,1.7462097
1178,laws,-0.013375402,0.9947872
1179,request,0.8167089,0.2866019
1180,units,-0.15410651,-0.1596065
1181,loan,-1.0228584,0.6268269
1182,directly,0.94779664,-0.7940276
1183,union,-0.04477085,0.96977514
1184,particular,0.14174989,0.39230484
1185,baseball,0.22924878,2.5397491
1186,pre,0.1406211,-1.0212328
1187,born,-0.08780636,1.4851191
1188,affected,0.90635204,0.7877353
1189,waiting,0.6493185,2.2516572
1190,simple,0.7734797,0.055997718
1191,picked,-0.113945305,1.7565842
1192,faces,0.30439442,1.6551113
1193,names,-0.017467959,-0.9757366
1194,generation,0.71984684,-0.47273934
1195,responsibility,-0.03964878,1.3663977
1196,combined,0.27015328,0.24052773
1197,audience,-0.0033704503,0.08025549
1198,hurt,0.19410835,1.723566
1199,seemed,1.3252541,1.1026356
1200,red,-0.108513795,0.030833934
1201,revenues,0.045567412,-0.29401797
1202,candidate,0.063437946,2.3710546
1203,ranked,-0.030563887,2.4472537
1204,cities,0.6663629,1.0140669
1205,places,-0.10579266,1.0431828
1206,ruling,-0.04137408,2.239429
1207,speak,0.6916595,1.7680652
1208,strike,0.6053287,1.470904
1209,documents,-0.6174023,-0.2543055
1210,sometimes,1.1548121,0.7444325
1211,seasons,0.33916172,2.3940902
1212,via,0.17507552,-1.0825576
1213,carry,-0.14963767,1.6190174
1214,boys,0.30048046,1.8929336
1215,facing,0.24966615,1.7177964
1216,learned,1.0890049,0.780174
1217,hotel,-0.3505158,0.63467926
1218,produced,-0.0028916532,-0.28260607
1219,seeing,0.09070688,1.6907282
1220,seat,-0.1148996,2.0430138
1221,produce,0.026401024,-0.28064
1222,millions,-0.1672936,0.07591424
1223,box,-0.16750292,-0.27398804
1224,decisions,-0.15621704,2.0538082
1225,coverage,-1.1173283,0.043993615
1226,voice,-0.1686229,1.34736
1227,rule,-0.05826056,0.82176256
1228,respect,0.66326785,0.8116051
1229,cancer,-0.04836809,0.44247115
1230,shown,-0.03538885,0.31749848
1231,fired,0.6767571,1.4645293
1232,decades,0.1841167,1.514924
1233,reasons,0.26440936,1.5430415
1234,tonight,0.06463187,1.9190767
1235,commitment,-0.04494001,1.6310163
1236,alleged,0.70572805,0.72191036
1237,competitive,0.39102656,1.0132912
1238,individuals,-0.7574121,1.1414542
1239,thinking,1.5686948,1.10852
1240,established,0.7608569,-0.028028736
1241,books,0.024326574,-0.44661957
1242,approval,1.2405763,0.12354352
1243,deliver,0.3259914,-0.3197032
1244,remained,1.2236681,1.5603405
1245,guard,-1.558386,0.68729836
1246,infrastructure,-0.06481372,-0.2204062
1247,appeal,1.9817241,0.084767364
1248,digital,0.018226387,-1.7947633
1249,ordered,0.1973044,-1.2996987
1250,citizens,-0.21585584,1.5102805
1251,speech,0.26767024,0.08474123
1252,push,0.0015323428,1.4832699
1253,highly,1.3785923,0.94377315
1254,decline,1.1086766,0.5744605
1255,holiday,1.5420861,1.0073925
1256,self,-0.019911759,0.9566804
1257,accident,0.48323458,2.2449617
1258,radio,0.007582388,-0.89037454
1259,require,1.4616281,0.012179902
1260,murder,-0.078861155,1.2832667
1261,wide,-0.10746489,1.2359927
1262,policies,0.2177015,0.78079677
1263,park,-0.18227337,0.8580859
1264,champion,0.42390564,2.3809588
1265,platform,-0.035072356,-1.2819161
1266,pleased,1.0258884,2.5601559
1267,heavy,-0.09259575,1.7865746
1268,eventually,-0.24206336,1.8113283
1269,crash,0.38988104,2.309755
1270,hot,-0.19351889,1.072033
1271,serving,-0.054273456,2.6175432
1272,asking,1.2835997,0.90360963
1273,keeping,0.5946363,0.68272555
1274,provider,0.64155674,-1.3706905
1275,partners,0.17004706,-0.05537392
1276,remember,1.1442978,1.3612955
1277,seek,0.92815715,0.89845437
1278,manufacturing,0.33850154,-1.3141003
1279,teachers,0.9530229,0.2780771
1280,towards,-0.106026955,1.4775481
1281,buying,0.6675585,-1.1526476
1282,warned,2.1397517,0.46794164
1283,initial,-0.127086,2.255149
1284,pounds,-0.09259338,-0.1375747
1285,brother,1.8587376,-0.22959177
1286,panel,-0.27210936,-0.062125444
1287,becoming,0.03617979,0.81642807
1288,entered,0.4019054,0.6686666
1289,sides,0.06843763,2.041897
1290,victim,-0.39433196,1.134993
1291,setting,-0.19248617,0.72464913
1292,environmental,-0.053890493,-0.13980646
1293,bus,-0.21424328,0.9560522
1294,note,-0.12441022,0.61930716
1295,carried,-0.1476263,1.6623216
1296,consecutive,0.07046575,2.482527
1297,older,0.03656333,0.6392913
1298,criminal,-0.49895456,1.1548489
1299,bought,0.8051723,-1.1963495
1300,announcement,1.6324644,0.27074534
1301,decade,0.09533389,1.594021
1302,clean,-0.60722345,0.08961506
1303,stated,1.3006091,0.6015048
1304,boost,1.3115361,-0.03162061
1305,attend,1.5843194,0.83050764
1306,separate,0.0022604116,-0.14673005
1307,enjoy,0.9991275,1.533024
1308,table,-0.16786893,0.7198081
1309,analysis,-0.094638996,-0.2577567
1310,skills,-0.0025026256,2.0472243
1311,jail,-0.118766695,1.9144747
1312,protection,0.91546714,-0.10302728
1313,analyst,-0.015060187,1.1402228
1314,mostly,0.8924811,0.43341136
1315,paying,0.18631388,0.8916699
1316,draw,-0.16152556,1.1757656
1317,perhaps,0.570663,1.1639154
1318,reading,0.002603304,-0.20140973
1319,cross,-1.6563569,0.7935548
1320,commission,-0.17482491,0.8094916
1321,drivers,-0.1556362,1.993413
1322,offices,0.62349653,0.22000504
1323,presence,-0.938262,0.5025205
1324,meetings,-0.10871056,0.58268946
1325,votes,-0.029868154,2.1504784
1326,strength,0.21571615,1.8260554
1327,delivery,-0.80777395,-1.1860439
1328,location,0.565824,0.71961945
1329,positions,-0.53572434,1.2903233
1330,regarding,0.18585394,0.046612207
1331,hoping,1.133465,1.9376621
1332,offensive,-0.03691212,2.471406
1333,spread,-0.14158738,-0.00037964876
1334,powerful,-0.060015514,1.5301292
1335,continuing,0.22286856,1.2235345
1336,natural,8.170388e-05,0.06828278
1337,revealed,1.4909873,0.05779777
1338,feeling,1.5296018,1.5542222
1339,grew,-0.0551667,0.7676772
1340,watching,-0.050613597,0.8205868
1341,suggested,1.711722,0.64412075
1342,slow,0.30033106,1.631554
1343,challenges,0.42418417,2.1808488
1344,larger,0.086967126,1.114224
1345,quick,-0.32563493,1.2971785
1346,definitely,1.0202831,1.5053552
1347,flight,-0.15798824,1.8167651
1348,university,0.4567914,0.4328977
1349,junior,0.06244105,2.4353955
1350,inflation,1.2454646,0.22005866
1351,ones,0.012415758,0.8604091
1352,honor,0.21455052,2.1807914
1353,active,-0.08717834,0.19734977
1354,voted,0.40543088,2.187969
1355,solid,0.5938029,1.7527515
1356,determine,1.1998844,0.025283314
1357,reduced,1.0513498,0.32947627
1358,fees,0.92383623,0.02215875
1359,multiple,-0.18093798,0.5212858
1360,decide,1.437253,0.80323017
1361,advertising,1.129085,-0.3500219
