,token,v_1,v_2
793,wrote,-0.44730687,0.81934625
794,prison,-0.7456046,-0.81508535
795,instead,-0.96906793,-0.04417183
796,concerns,-0.69417405,1.9782908
797,offering,-0.40869677,1.8182477
798,returned,-0.848593,-0.4108156
799,benefit,-0.04823662,1.0558764
800,designed,0.62087214,0.32605743
801,approved,0.67319965,1.6815283
802,foot,0.15757078,-1.3650455
803,search,-0.3083911,-0.01063192
804,miles,-0.14222161,2.4892173
805,planned,-0.044970963,1.4375314
806,driving,-1.3020494,-1.1866089
807,entire,-1.7508658,-0.22828898
808,providing,-0.31935698,1.8843613
809,host,-0.54028994,2.3049793
810,ask,-1.0162724,1.6899368
811,design,1.398392,-0.08965364
812,hearing,0.13497186,0.101496965
813,save,-1.6997507,-0.14307877
814,looked,-0.6266931,-1.0335712
815,travel,-0.11170318,0.6872216
816,successful,-2.039703,0.0740867
817,beginning,-0.57339054,-0.41154113
818,movie,0.94947106,-1.6855019
819,adding,-0.57696253,1.9088594
820,forced,-0.6475143,0.85344034
821,toward,-0.61547786,-0.25701645
822,ensure,-0.18437226,2.3513
823,passed,-0.3647765,-0.87758857
824,unit,-0.037221257,0.047182538
825,happen,-2.0691075,-0.0045810784
826,mean,-1.2120082,0.87474257
827,shooting,-0.14502877,-2.6923
828,gone,-0.8494185,-0.61744785
829,winner,-0.62573475,-0.19924021
830,hopes,-0.5064023,1.9454418
831,understand,-1.0629534,0.4113315
832,planning,-0.049231745,1.4581972
833,trip,-0.2148713,1.1765121
834,raise,-0.5137664,0.20080277
835,owner,-0.46090937,0.79373044
836,popular,-2.0181823,-0.18605727
837,completed,0.042494986,0.33410573
838,ways,-0.55429226,-0.28916693
839,attention,-1.4590942,-0.042834423
840,feet,0.31487533,-1.280671
841,assets,0.07275733,0.9966757
842,traffic,-0.02568066,0.32032803
843,environment,-0.25714272,0.6691625
844,interview,-0.29686502,1.9836783
845,consumers,-0.033491224,2.0432668
846,hands,-0.013684694,-3.2284253
847,contact,0.020847399,1.8204929
848,cars,0.20184492,-0.053353246
849,dead,-0.13192162,-3.0421867
850,features,0.021066383,2.0034711
851,challenge,-0.32222876,-0.56511366
852,particularly,0.690268,-0.6489386
853,basis,0.08024768,0.9847388
854,violence,-0.31602895,-2.7530575
855,stand,-1.0480887,-0.37313604
856,consumer,-0.035317823,2.032208
857,sense,-0.8265708,-1.4606824
858,attorney,-0.03960834,0.15679999
859,driver,-0.23888846,-0.6709735
860,highest,-0.3228129,0.9403968
861,posted,-0.3818251,0.05636815
862,finish,-0.43785775,-0.90765667
863,limited,-0.81894535,1.3429552
864,source,0.17323951,0.14839402
865,serve,-0.60190165,1.0735554
866,spot,-2.0387127,-0.06955838
867,advantage,-0.83809686,0.15973583
868,scoring,-1.2967622,-0.40705124
869,words,-0.13561282,-2.1628926
870,applications,1.3777716,1.2833015
871,reduce,0.05631905,1.8940023
872,white,1.2148979,-1.6417732
873,appeared,-0.8177011,-0.5852809
874,fuel,1.9482361,0.33441746
875,simply,-0.9137984,-0.6818625
876,plays,-1.2355126,-0.71051455
877,account,-0.01790316,0.20920248
878,follow,-0.4700297,0.21961035
879,statements,0.3250246,0.9532628
880,organizations,-0.0933055,1.2243221
881,pick,-2.2934215,-0.4704676
882,continues,-0.12524122,0.42217717
883,session,-0.0031270534,0.58685917
884,nuclear,1.591826,0.026796741
885,seconds,0.066370614,-0.083329186
886,daughter,0.55629253,3.117649
887,co,-0.045964982,0.0972215
888,sports,-0.8976693,-0.12282935
889,caused,-0.33016327,-0.61996686
890,injury,-0.026959315,-2.7760837
891,effect,0.11247885,0.27510986
892,selling,-0.044260606,1.9731711
893,middle,-1.9185573,-0.04841979
894,cuts,0.23183364,0.91804534
895,drop,-0.50626403,0.83382434
896,facility,0.12102492,0.04751472
897,true,-1.5312692,-1.2828584
898,target,-0.3705461,0.22586522
899,consider,-0.6507903,0.6672798
900,watch,-0.34561804,-0.27955478
901,noted,-0.6291257,2.1072326
902,resources,0.008357174,0.09671572
903,opportunities,-0.6814295,1.2044046
904,strategy,-0.0076062707,1.2500783
905,learn,-0.3067393,-0.051851094
906,message,0.087994605,0.92935866
907,injured,-0.034099262,-2.979357
908,parties,-0.17291903,0.13186085
909,seeking,-0.36387932,1.865296
910,missed,-1.9195865,-0.6178625
911,wrong,-1.5878463,-0.8741243
912,letter,0.31292433,0.16943145
913,looks,-0.86209583,-0.6281312
914,individual,0.5141671,0.42082858
915,approach,-0.1812657,-0.018577822
916,damage,-0.8477368,-1.7201958
917,else,-2.3414998,-0.2889697
918,speed,0.5729711,-0.08813343
919,mind,-1.7832468,-2.266845
920,bid,-0.41155127,1.3928738
921,subject,0.13020243,0.31663078
922,ran,-0.72228223,-1.0169674
923,send,-0.41857356,0.5164488
924,existing,0.95467234,0.918638
925,fun,-0.64724964,-1.8522278
926,press,-0.85066736,0.18885349
927,championship,0.09627511,-0.52637446
928,leaving,-0.9017094,-0.7867938
929,earned,-0.987383,1.6098272
930,effective,0.06533651,0.35501057
931,poor,-1.22362,-0.80260444
932,friend,-1.2396113,0.5970981
933,customer,0.3270288,1.813165
934,solution,0.7429231,1.7001933
935,corporate,-0.3327319,1.3357673
936,independent,-0.5742,1.2928287
937,human,-1.6565154,-1.4152349
938,shots,-0.07305374,-2.4633365
939,believes,-0.82045645,2.1152184
940,computer,2.239086,1.6231607
941,items,0.4105534,-0.047852922
942,confidence,-1.6927496,-0.3034299
943,add,-0.43267053,1.7349079
944,award,-0.24154876,0.30752534
945,parts,-0.339067,1.2755874
946,cover,-0.16746064,0.15481794
947,missing,-0.6424919,-1.6809814
948,fast,-0.0032376489,-0.14555302
949,incident,-0.17333688,-1.7189196
950,husband,0.3863847,3.0257454
951,responsible,-2.429431,0.14368814
952,losses,0.012201747,-0.18240562
953,estimated,0.38073665,1.2454681
954,approximately,0.5313299,1.4687623
955,guy,-2.5002615,-0.8486754
956,purchase,0.028449243,1.9988003
957,helping,-0.4908948,1.6762406
958,finally,-0.4825147,-1.0348587
959,spend,-0.59970546,0.3938646
960,scene,-0.6209866,-1.7622316
961,opposition,-0.25011098,0.06837471
962,develop,-0.5339781,0.91231006
963,certainly,-1.2802624,-0.7087173
964,extra,-0.23011398,1.5884135
965,talking,-1.0769925,1.6261181
966,spring,-0.08765445,-0.0069433562
967,emergency,0.051750615,0.03396715
968,station,0.9913962,-0.02194876
969,check,0.12908769,-1.3578179
970,vehicles,0.25851947,-0.055500433
971,launch,-0.3752005,1.3666497
972,critical,-0.54846627,0.15841688
973,professional,-0.34858418,-0.26910168
974,described,-0.77844673,0.9917298
975,choice,-1.1219162,1.1663013
976,moment,-0.08747999,-1.2088585
977,size,0.13665588,-1.5030466
978,changed,-0.4361668,0.22396527
979,holding,-0.84099334,0.08806281
980,door,0.004071746,-2.349313
981,declined,0.050618816,2.2509768
982,launched,-0.4168464,1.3169603
983,condition,0.703696,-2.2101698
984,lose,-1.405558,-0.048676677
985,joined,-0.57874787,1.2146513
986,gives,-0.6124668,2.0073564
987,developed,-0.35195088,0.613594
988,protect,-0.33986193,0.6497556
989,girls,-0.026737295,-0.2737285
990,operation,0.029118298,0.022813722
991,necessary,-0.41946733,0.70188546
992,taxes,-0.1537882,0.8508363
993,sites,0.3893207,2.0004213
994,beyond,-0.90978986,-0.79511935
995,daily,-0.3465548,0.12894686
996,yard,0.08711311,-0.52936494
997,calling,-0.17399812,1.2519416
998,options,-0.24064194,0.2583598
999,stocks,-0.1373792,1.8228247
1000,newspaper,-0.30771324,-0.06368278
1001,peace,-1.7262645,-1.2474564
1002,previously,0.060569827,-0.043895345
1003,owned,-0.5031411,1.8960869
1004,regional,-0.3179571,1.3391297
1005,hear,-0.36807102,0.30401275
1006,housing,0.025045805,1.5355484
1007,owners,-0.45968843,0.7541609
1008,exchange,0.029524118,0.1976027
1009,majority,-0.4794711,0.34308568
1010,starts,-0.9053408,-0.3465315
1011,victims,0.023832997,-0.91152334
1012,model,0.37358868,0.30913785
1013,struck,-2.0828574,-0.5722493
1014,tour,-0.36699706,0.6008793
1015,basketball,-0.44973212,-0.47906095
1016,published,0.07586764,0.7253579
1017,twice,-0.24240349,0.031285804
1018,candidates,-0.34017524,-0.070630476
1019,population,0.04852601,0.56464595
1020,evening,-0.057100523,0.042189572
1021,lack,-0.6785625,-0.32902932
1022,north,-0.337449,2.7973015
1023,fighting,-0.44063863,-0.9737007
1024,reporters,-0.4848975,0.42091537
1025,concerned,0.90467244,1.3995112
1026,south,-0.33734784,2.7962534
1027,fine,-1.2537866,-2.210861
1028,weather,0.47596776,-0.53127897
1029,figures,-0.02596178,-0.15105754
1030,floor,0.0044453554,-0.810374
1031,relationship,-0.940093,1.7465532
1032,activity,0.26686898,0.39545846
1033,remaining,-0.84100443,0.14936224
1034,believed,-0.7885144,1.2791564
1035,confirmed,-0.20857996,2.084934
1036,anti,-0.8521364,-0.087925486
1037,placed,-1.0321538,-0.46268737
1038,caught,-1.7321045,-1.3484621
1039,crime,-0.14186609,-1.4585185
1040,crowd,-0.1664947,-0.34390113
1041,appear,-0.8950515,-0.3330432
1042,version,1.3331449,1.1748174
1043,girl,0.09573804,0.0899647
1044,join,-0.7249968,1.2781587
1045,discuss,-0.5263057,2.0119767
1046,church,-1.4400986,-0.12569906
1047,original,0.24150464,0.036945548
1048,aid,-0.13440396,1.2220083
1049,expectations,0.0859445,0.129105
1050,clients,-0.019115213,1.8838778
1051,located,-0.5828652,1.7039084
1052,gold,0.5339641,0.047726393
1053,killing,-0.12078373,-3.0179048
1054,specific,0.13863388,1.0655191
1055,act,-0.102853775,0.0066883727
1056,partner,-0.9380835,1.8371124
1057,losing,-1.3455184,-0.11093594
1058,claim,-0.502962,1.8501551
1059,records,-0.0114411265,-0.42837504
1060,offense,-0.5737974,-1.1652118
1061,alone,-0.54935586,-0.6401998
1062,facilities,0.16184966,0.070636466
1063,division,-0.28611797,-0.0065471753
1064,retail,0.068244,1.7715288
1065,worst,-0.60204196,-1.4845132
1066,legislation,0.04809587,0.37748426
1067,page,0.6905703,1.1065288
1068,measures,0.18860853,0.20981921
1069,brand,-0.5331539,1.8325208
1070,expects,-0.47603118,2.077693
1071,art,1.0937794,-2.1266959
1072,standards,0.35481632,1.3927484
1073,application,1.2169911,1.2122258
1074,central,-0.1850066,2.6232536
1075,sixth,-0.63940096,1.2777631
1076,safe,-0.109769784,-0.46460903
1077,style,0.2665312,-1.9449673
1078,primary,-0.014647693,0.07911359
1079,greater,0.020744488,0.84375197
1080,progress,-0.54166234,0.10172064
1081,managed,-0.70837796,1.5040069
1082,supply,0.16267261,0.38121715
1083,gain,-0.0060259905,0.2921772
1084,prior,1.4227614,-0.11914034
1085,wins,-0.7227839,-0.70763206
1086,recovery,-0.9069786,-0.04369647
1087,upon,0.12462353,-0.26481578
1088,plus,-0.7520436,0.9826191
1089,type,-0.95772547,-0.90534735
1090,paper,1.0497146,-1.309437
1091,attempt,-0.7193292,0.6193065
1092,focused,-0.7157365,2.0054383
1093,claimed,-0.63726926,1.9123644
1094,survey,0.07880083,1.2467098
1095,injuries,0.002712139,-2.7209592
1096,street,-0.14570306,-1.1218863
1097,stores,0.31947666,1.5304548
1098,block,-2.4001825,0.029616136
1099,allows,-0.18761785,2.3724635
1100,hundreds,-1.6031392,0.45762056
1101,avoid,-0.52501404,1.282726
1102,figure,0.020623399,-0.23830326
1103,band,1.8936048,-0.70098233
1104,option,-0.32685423,0.2313417
1105,lines,-0.09155149,-0.49217796
1106,sources,0.14109789,0.1537438
1107,domestic,-1.1869719,0.80124015
1108,knows,-1.1725625,1.6896081
1109,seem,-0.8908143,-0.6956904
1110,feature,-0.12869155,2.0245738
1111,walk,-0.48177487,-1.1063548
1112,broke,-1.1770968,-2.280181
1113,factors,0.34375307,1.2114258
1114,battle,-0.44954002,-0.9708509
1115,developing,-0.37623283,0.70697206
1116,threat,-0.23211661,-0.47586182
1117,worldwide,-0.590012,1.6431104
1118,written,0.41034204,-0.79372317
1119,committed,-1.1511208,0.37260285
1120,green,0.20145148,-0.45797846
1121,agencies,-0.054634005,1.2162427
1122,improved,0.10762381,2.0147662
1123,traditional,-2.2044442,0.028639365
1124,fair,-0.24905707,-0.0132372305
1125,border,-0.0113721695,0.2730611
1126,concern,-0.64727914,1.9456581
1127,mark,-0.2586434,0.060542967
1128,allowing,-0.23250009,1.9938511
1129,capacity,0.9058701,1.2916433
1130,putting,-1.3794491,-0.54314095
1131,appears,-0.9181569,-0.06703456
1132,stories,-0.4112437,-2.7239037
1133,grow,-0.47964817,0.93142414
1134,unique,0.20694286,-0.35554144
1135,favorite,-1.3273078,0.5807004
1136,nice,-0.15154503,-1.8333335
1137,measure,0.37192544,0.1701082
1138,debate,-0.49625576,1.7982993
1139,direct,0.029677138,1.2513102
1140,stopped,-1.2955527,0.139388
1141,index,0.07232169,1.8559158
1142,drugs,-0.40112746,-1.4158164
1143,tied,-0.8463411,-0.030091248
1144,rising,-0.12079771,1.1178435
1145,risks,0.099869244,-0.05495109
1146,mid,-0.11662939,-1.1412015
1147,arrived,-0.4215032,-0.33279225
1148,communities,-0.55956507,0.92856014
1149,increasing,0.16170007,1.4924972
1150,presented,-0.12942924,1.5380279
1151,boy,0.08138366,-0.023470897
1152,standard,0.39984325,1.3760136
1153,prevent,-0.5680967,2.16497
1154,mission,1.2778409,0.020525064
1155,deep,0.042075828,-1.3911957
1156,word,-0.31220153,-1.9284481
1157,identified,-0.52247936,0.90281296
1158,pulled,-1.1320748,-1.5130827
1159,difference,-1.3953557,0.052169427
1160,pair,-0.67584413,0.25316074
1161,suffered,-0.3308768,-2.030918
1162,perfect,0.14973924,-0.91300535
1163,advanced,0.47774574,0.47392642
1164,prepared,0.027646197,0.30121982
1165,fully,0.27530116,-0.059073657
1166,blood,0.025889916,-2.4709244
1167,signs,-0.5253352,-0.42992494
1168,showing,-0.41971213,1.3836241
1169,interested,-0.04856362,0.2918066
1170,material,1.8435717,-0.41450152
1171,article,-0.54919887,0.25730368
1172,experts,-0.098593645,0.6785985
1173,bottom,-2.034317,-0.27490684
1174,answer,-1.5358068,0.10618494
1175,usually,-0.672249,-0.0836532
1176,wait,-1.0377188,-0.5191599
1177,spoke,-0.47742113,2.2239447
1178,laws,-0.27778563,1.1800572
1179,request,0.2711342,1.6830285
1180,units,0.11940013,0.05481863
1181,loan,-0.7089178,1.3618362
1182,directly,-0.05246021,1.3648307
1183,union,0.5257964,0.07533332
1184,particular,-0.21212268,0.31446528
1185,baseball,-0.61058223,-0.28750202
1186,pre,1.4855678,-0.022953473
1187,born,0.036745414,-1.0244809
1188,affected,-0.21583922,1.2615772
1189,waiting,-0.9918883,-0.50710577
1190,simple,0.081799224,-1.3085984
1191,picked,-1.8772798,-0.7289799
1192,faces,-0.25115266,-2.0482836
1193,names,0.05392579,-0.7153739
1194,generation,0.26850814,0.5968214
1195,responsibility,-2.4842317,0.11428747
1196,combined,-0.26770484,1.2214214
1197,audience,0.026328988,-0.31788054
1198,hurt,-0.94046617,0.21394198
1199,seemed,-0.74290025,-0.84656066
1200,red,1.6806701,-1.3752387
1201,revenues,1.3563668,1.2641318
1202,candidate,-0.39359304,-0.11688809
1203,ranked,-1.6857145,0.4499269
1204,cities,-0.0782643,1.2585726
1205,places,-0.4335224,0.43274426
1206,ruling,-0.37244117,0.4727058
1207,speak,-0.49022552,2.1467946
1208,strike,-1.2896303,-0.021628711
1209,documents,1.0607972,-0.17043349
1210,sometimes,-0.64746803,-0.7605733
1211,seasons,-0.6942546,-0.15092078
1212,via,1.0124137,0.65498805
1213,carry,-1.6201185,-2.4135325
1214,boys,-0.0149198305,-0.32526326
1215,facing,-0.31837243,-1.9615138
1216,learned,-0.44351494,-0.22785734
1217,hotel,-0.028825179,0.65045786
1218,produced,-0.028157579,0.8398672
1219,seeing,-0.91061884,-0.28744286
1220,seat,-0.054671843,-0.25677297
1221,produce,-0.06862874,0.8780017
1222,millions,-1.5281453,0.4915273
1223,box,0.5431581,-1.0301225
1224,decisions,-0.7969539,0.54067767
1225,coverage,-0.21160933,0.31302404
1226,voice,0.24738885,-0.5426759
1227,rule,-0.33021018,0.96906364
1228,respect,-1.3435929,0.34060058
1229,cancer,0.24430193,-1.6952535
1230,shown,-0.40256906,1.4048579
1231,fired,-0.05358961,-1.5677487
1232,decades,-0.650618,-0.5338168
1233,reasons,-0.8710442,-0.044092014
1234,tonight,-1.8332256,-0.036694862
1235,commitment,-0.12050457,0.84129363
1236,alleged,-1.0838594,0.73354757
1237,competitive,-2.1608505,0.13019675
1238,individuals,-0.24841326,0.4952786
1239,thinking,-1.4608433,-0.63941634
1240,established,-0.4892854,1.0220747
1241,books,0.5383972,-1.6872617
1242,approval,0.788727,1.6291564
1243,deliver,-1.6591728,0.56931657
1244,remained,-0.53132296,-0.19461226
1245,guard,-2.2431185,-1.5482532
1246,infrastructure,0.46290383,0.57606435
1247,appeal,-0.11870938,0.27220893
1248,digital,2.095393,1.0259485
1249,ordered,0.41578916,0.5942545
1250,citizens,-0.54219866,0.5000579
1251,speech,-1.3117436,1.3361866
1252,push,-1.2374862,-0.2808118
1253,highly,2.3913126,-0.9724787
1254,decline,-0.17894647,1.2732015
1255,holiday,0.25992316,0.53008354
1256,self,0.022443136,-0.7977553
1257,accident,-0.38027388,-1.9187014
1258,radio,0.97862184,1.472216
1259,require,-0.29028824,2.0054214
1260,murder,-0.061512306,-2.9934897
1261,wide,0.046910472,0.07105711
1262,policies,-0.26140004,0.466018
1263,park,-0.005543994,0.044178315
1264,champion,-0.73333466,-0.5805561
1265,platform,0.86076194,1.8237305
1266,pleased,2.0125563,1.8177637
1267,heavy,0.061751425,-0.4665832
1268,eventually,-0.30721804,-0.62818336
1269,crash,-0.4959619,-1.9109027
1270,hot,-0.16602178,-1.1201191
1271,serving,-0.57762194,1.0228839
1272,asking,-0.8903613,1.7829543
1273,keeping,-0.72440714,0.006227775
1274,provider,0.2292336,2.0965533
1275,partners,-0.97639084,1.8125833
1276,remember,-0.81640124,-1.6175029
1277,seek,-0.317135,1.8737632
1278,manufacturing,0.12613846,1.6461318
1279,teachers,1.6805894,0.018812709
1280,towards,-0.6531662,-0.23012419
1281,buying,-0.15978217,1.9184124
1282,warned,-0.6238034,2.4932904
1283,initial,0.34547257,-0.2505568
1284,pounds,-0.014782991,-0.09760671
1285,brother,0.60372466,3.1618164
1286,panel,0.834701,0.065131925
1287,becoming,-2.5910454,0.12827615
1288,entered,-1.3065132,0.053363495
1289,sides,-2.1791084,-0.09851859
1290,victim,-0.05084817,-1.2712317
1291,setting,-0.14681208,-0.63379544
1292,environmental,0.44622898,0.9280393
1293,bus,0.054556,0.25981024
1294,note,-2.5475943,0.057946198
1295,carried,-1.631817,-2.3865132
1296,consecutive,-0.9460959,0.34687445
1297,older,-0.13566974,-2.5430505
1298,criminal,0.28327975,-1.1278799
1299,bought,0.007771135,1.9012294
1300,announcement,-0.19830224,0.8165922
1301,decade,-0.72376984,-0.4767773
1302,clean,0.13500176,-1.8675526
1303,stated,-0.5225359,2.1065738
1304,boost,-0.07519003,2.1378071
1305,attend,-0.45229694,2.3342288
1306,separate,-1.8822023,0.3477284
1307,enjoy,-0.65182424,0.9339625
1308,table,-2.5208368,-0.09108199
1309,analysis,0.8948678,0.835891
1310,skills,-0.39271697,-2.4046822
1311,jail,-0.5600924,-0.83102125
1312,protection,-0.047762644,0.33352253
1313,analyst,-0.4151437,1.3609809
1314,mostly,-0.19425479,0.007497543
1315,paying,-0.5412783,0.6588603
1316,draw,-0.43900675,0.22822905
1317,perhaps,-0.6649119,-0.89139587
1318,reading,0.30329686,-1.2387302
1319,cross,-0.079022266,-2.6038663
1320,commission,1.4654363,0.053157244
1321,drivers,-0.21364792,-0.5039843
1322,offices,1.3082916,-0.051344216
1323,presence,-0.30107567,-0.21039861
1324,meetings,-0.36418387,1.7025403
1325,votes,-0.019864667,0.2784223
1326,strength,-1.0588512,-0.7470654
1327,delivery,-0.047958404,-0.06463538
1328,location,-0.24883178,1.3295751
1329,positions,-0.5715631,-0.027923297
1330,regarding,-0.17307341,1.4750632
1331,hoping,-0.46208397,1.758029
1332,offensive,-0.8189938,-1.1373878
1333,spread,-1.3061264,-0.06469003
1334,powerful,0.4588368,-1.8946939
1335,continuing,0.041116685,0.27766243
1336,natural,-0.15882558,-0.48407167
1337,revealed,-0.39434138,1.7879965
1338,feeling,-0.9035064,-0.85220313
1339,grew,-0.20739129,0.34251878
1340,watching,-0.3052361,-0.42432266
